OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
9544,1448360,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2020/04/04 22:30:00+00
9545,1448362,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2020/04/05 15:00:00+00
9546,1448363,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2020/04/05 16:05:00+00
9547,1448364,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2A,0237,2020/04/05 06:45:00+00
9548,1448366,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2020/04/11 07:00:00+00
9549,1448367,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1022,2020/04/03 04:00:00+00
9550,1448368,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0510,2020/04/05 00:00:00+00
9551,1448370,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1647,2020/04/05 21:35:00+00
9552,1448372,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2020/04/05 11:00:00+00
9553,1448374,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1603,2020/04/02 05:30:00+00
9554,1448376,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0785,2020/04/05 20:30:00+00
9555,1448378,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6B,1047,2020/04/04 23:00:00+00
9556,1448379,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2020/04/05 04:20:00+00
9557,1448380,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2020/04/05 04:20:00+00
9558,1448383,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0443,2020/04/06 01:45:00+00
9559,1448386,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0237,2020/04/05 18:32:00+00
9560,1448387,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1B,0421,2020/03/11 07:00:00+00
9561,1448388,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1252,2020/04/07 08:00:00+00
9562,1448389,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1269,2020/04/09 19:00:00+00
9563,1448390,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1254,2020/04/06 02:11:00+00
9564,1448391,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0421,2020/04/04 07:00:00+00
9565,1448393,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0877,2020/04/03 02:50:00+00
9566,1448394,2310,0,LARCENY,1708 US THEFT OF MAIL,5,5C,1605,2020/04/05 22:42:00+00
9567,1448397,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0774,2020/04/03 22:00:00+00
9568,1448398,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0774,2020/04/04 20:00:00+00
9569,1448399,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,0916,2020/04/04 02:00:00+00
9570,1448400,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0763,2020/04/03 23:00:00+00
9571,1448403,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0423,2020/04/06 07:00:00+00
9572,1448407,2304,0,LARCENY,484 PC PETTY THEFT AUTO PART,3,3B,0746,2020/04/10 10:12:00+00
9573,1448408,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1365,2020/04/06 17:55:00+00
9574,1448409,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6C,1427,2020/04/03 08:00:00+00
9575,1448410,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0301,2020/04/03 07:25:00+00
9576,1448411,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0516,2020/04/07 07:50:00+00
9577,1448415,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0717,2020/04/11 18:40:00+00
9578,1448416,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,6,6B,1064,2020/04/08 18:30:00+00
9579,1448417,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0542,2020/03/23 07:12:00+00
9580,1448420,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1618,2020/04/10 08:05:00+00
9581,1448421,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1351,2020/04/10 23:06:00+00
9582,1448422,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0226,2020/04/09 15:37:00+00
9583,1448424,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,5,5C,1623,2020/04/10 01:04:00+00
9584,1448425,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,3,3A,0725,2020/04/07 06:27:00+00
9585,1448426,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0905,2020/04/12 01:00:00+00
9586,1448427,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0103,2020/04/10 19:21:00+00
9587,1448429,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,0564,2020/04/06 17:00:00+00
9588,1448431,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0955,2020/04/10 09:10:00+00
9589,1448432,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0955,2020/04/10 09:00:00+00
9590,1448433,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0955,2020/04/10 11:00:00+00
9591,1448435,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0955,2020/04/06 10:05:00+00
9592,1448445,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0704,2020/04/11 13:28:00+00
9593,1448446,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2B,0553,2020/04/11 07:01:00+00
9594,1448452,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0504,2020/04/11 22:02:00+00
9595,1448454,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,2,2C,0619,2020/02/29 21:12:00+00
9596,1448456,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1364,2020/04/10 03:00:00+00
9597,1448459,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0523,2020/03/28 22:52:00+00
9598,1448460,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,6,6D,0855,2020/04/11 19:49:00+00
9599,1448462,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1401,2020/04/09 11:30:00+00
9600,1448465,5707,0,PRIVACY,602 PC TRESPASS,6,6B,1401,2020/04/11 19:59:00+00
9601,1448484,5707,0,PRIVACY,602 PC TRESPASS,1,1B,0444,2020/04/10 19:00:00+00
9602,1448487,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3A,0763,2020/04/12 00:20:00+00
9603,1448491,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0723,2020/04/11 14:08:00+00
9604,1448507,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2020/04/12 10:00:00+00
9605,1448508,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0416,2020/04/12 02:00:00+00
9606,1448509,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,3,3A,0724,2020/04/12 07:44:00+00
9607,1448510,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,1,1B,0412,2020/04/12 05:33:00+00
9608,1448519,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1038,2020/04/12 07:00:00+00
9609,1448524,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0336,2020/04/09 07:00:00+00
9610,1448525,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,1,1A,0123,2020/04/12 00:19:00+00
9611,1448529,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1286,2020/04/12 18:00:00+00
9612,1448532,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0541,2020/04/12 06:48:00+00
9613,1448533,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,3,3A,0709,2020/04/12 15:25:00+00
9614,1448535,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0735,2020/04/12 21:38:00+00
9615,1448536,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0622,2020/04/12 07:01:00+00
9616,1448538,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,3,3A,0785,2020/04/12 05:36:00+00
9617,1448539,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,6,6C,1406,2020/04/08 09:19:00+00
9618,1448540,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,6,6C,1136,2020/04/11 05:58:00+00
9619,1448541,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1C,0406,2020/04/13 00:31:00+00
9620,1448542,2302,0,LARCENY,487(C) GRAND THEFT-PURSE SNTCH,1,1A,0307,2020/04/07 21:30:00+00
9621,1448543,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3B,0747,2020/04/11 09:51:00+00
9622,1448544,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,1,1C,0436,2020/04/12 02:54:00+00
9623,1448545,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0564,2020/04/12 08:20:00+00
9624,1448549,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2020/03/16 20:51:00+00
9625,1448550,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2020/03/20 19:19:00+00
9626,1448552,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,1,1B,0444,2020/04/08 10:45:00+00
9627,1448553,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3M,0744,2020/04/08 17:34:00+00
9628,1448554,5707,0,PRIVACY,602 PC TRESPASS,6,6E,0878,2020/04/08 21:02:00+00
9629,1448555,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0604,2020/04/09 10:30:00+00
9630,1448556,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0767,2020/04/09 17:50:00+00
9631,1448557,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,4,4B,1356,2020/04/09 18:27:00+00
9632,1448559,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0969,2020/04/09 18:43:00+00
9633,1448561,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0301,2020/04/08 23:48:00+00
9634,1448562,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1292,2020/04/09 07:00:00+00
9635,1448565,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0956,2020/04/09 23:00:00+00
9636,1448566,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4B,1346,2020/04/09 23:00:00+00
9637,1448567,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0601,2020/04/10 02:00:00+00
9638,1448568,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1647,2020/04/10 07:59:00+00
9639,1448569,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,5,5C,1645,2020/04/10 08:28:00+00
9640,1448570,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,3,3A,0765,2020/04/10 09:30:00+00
9641,1448571,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,3,3B,0738,2020/04/10 09:50:00+00
9642,1448572,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0511,2020/04/10 11:32:00+00
9643,1448573,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0139,2020/04/10 14:57:00+00
9644,1448574,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0468,2020/04/10 14:12:00+00
9645,1448575,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6E,1106,2020/04/10 14:39:00+00
9646,1448576,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1106,2020/04/10 15:49:00+00
9647,1448577,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0724,2020/04/10 18:53:00+00
9648,1448578,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1622,2020/04/08 04:40:00+00
9649,1448580,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,5,5C,1654,2020/04/13 01:14:00+00
9650,1448581,5404,01,TRAFFIC,23152(B) DUI BAC >.08,5,5C,1607,2020/04/13 01:55:00+00
9651,1448582,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0955,2020/04/10 09:10:00+00
9652,1448583,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0206,2020/04/10 17:50:00+00
9653,1448584,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0766,2020/04/09 20:00:00+00
9654,1448586,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0233,2020/04/10 19:21:00+00
9655,1448588,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,6,6C,1124,2020/04/10 21:22:00+00
9656,1448589,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1624,2020/04/10 21:28:00+00
9657,1448590,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3A,0765,2020/04/10 21:56:00+00
9658,1448593,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1294,2020/04/11 08:00:00+00
9659,1448595,5707,0,PRIVACY,602 PC TRESPASS,6,6D,0855,2020/04/10 23:56:00+00
9660,1448599,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1445,2020/04/11 00:58:00+00
9661,1448600,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0563,2020/04/13 00:41:00+00
9662,1448609,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0811,2020/04/13 08:40:00+00
9663,1448610,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0442,2020/04/13 07:37:00+00
9664,1448615,5707,0,PRIVACY,602 PC TRESPASS,3,3A,0701,2020/04/12 00:38:00+00
9665,1448617,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,1,1A,0145,2020/04/13 02:22:00+00
9666,1448618,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,6,6C,1134,2020/04/13 02:50:00+00
9667,1448621,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5B,1616,2020/04/12 06:49:00+00
9668,1448622,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1251,2020/04/04 03:04:00+00
9669,1448626,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,1116,2020/04/04 07:55:00+00
9670,1448627,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0752,2020/04/04 18:22:00+00
9671,1448628,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2020/04/04 22:53:00+00
9672,1448629,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0856,2020/04/05 01:40:00+00
9673,1448630,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1624,2020/04/04 02:41:00+00
9674,1448631,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3A,0715,2020/04/08 19:00:00+00
9675,1448632,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1604,2020/04/03 23:09:00+00
9676,1448633,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1606,2020/04/12 03:57:00+00
9677,1448634,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0855,2020/04/04 01:37:00+00
9678,1448639,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2C,0603,2020/04/12 05:54:00+00
9679,1448640,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0878,2020/04/04 00:26:00+00
9680,1448642,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0336,2020/04/04 08:25:00+00
9681,1448643,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,0564,2020/04/09 19:05:00+00
9682,1448644,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1C,0449,2020/04/11 04:16:00+00
9683,1448645,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1506,2020/04/12 05:26:00+00
9684,1448646,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5B,1359,2020/03/31 18:17:00+00
9685,1448647,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0444,2020/03/06 13:30:00+00
9686,1448648,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6E,0878,2020/03/29 20:35:00+00
9687,1448649,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1392,2020/04/05 05:37:00+00
9688,1448650,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2020/04/05 15:39:00+00
9689,1448651,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1645,2020/04/05 17:08:00+00
9690,1448652,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0508,2020/04/05 20:53:00+00
9691,1448653,2605,4,FRAUD,484E(D)PC FRAUD POSS CARD INFO,6,6A,1015,2020/04/05 15:00:00+00
9692,1448654,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0602,2020/04/06 01:15:00+00
9693,1448655,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0444,2020/03/25 16:28:00+00
9694,1448656,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6A,1011,2020/03/31 18:45:00+00
9695,1448657,2310,0,LARCENY,1708 US THEFT OF MAIL,3,3B,0747,2020/03/07 22:10:00+00
9696,1448658,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0612,2020/03/30 16:43:00+00
9697,1448660,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0856,2020/04/05 19:46:00+00
9698,1448661,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1623,2020/04/05 22:54:00+00
9699,1448662,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1421,2020/04/13 04:00:00+00
9700,1448663,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0478,2020/04/06 02:36:00+00
9701,1448664,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2020/04/06 20:17:00+00
9702,1448665,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2A,0233,2020/04/06 22:34:00+00
9703,1448666,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,UI,UI,UI,2020/04/13 06:18:00+00
9704,1448670,0999,1,HOMICIDE,187(A) HOMICIDE,2,2B,0537,2020/04/13 12:05:00+00
9705,1448675,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1113,2020/04/07 05:24:00+00
9706,1448686,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0435,2020/04/07 15:41:00+00
9707,1448689,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0429,2020/04/13 05:00:00+00
9708,1448690,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2B,0553,2020/04/12 10:38:00+00
9709,1448691,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0435,2020/04/07 16:07:00+00
9710,1448715,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1603,2020/04/13 01:54:00+00
9711,1448717,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0918,2020/04/13 08:12:00+00
9712,1448720,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1306,2020/03/27 21:19:00+00
9713,1448725,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1607,2020/04/13 12:51:00+00
9714,1448727,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0531,2020/04/07 17:00:00+00
9715,1448728,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2020/04/02 17:56:00+00
9716,1448729,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2020/04/07 22:11:00+00
9717,1448732,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0419,2020/04/10 03:19:00+00
9718,1448736,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5B,1631,2020/04/06 20:00:00+00
9719,1448737,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1445,2020/04/08 05:09:00+00
9720,1448739,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1522,2020/04/07 13:48:00+00
9721,1448740,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0525,2020/04/07 19:18:00+00
9722,1448745,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0511,2020/03/18 07:00:00+00
9723,1448751,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0714,2020/04/12 16:13:00+00
9724,1448753,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1443,2020/04/13 09:00:00+00
9725,1448755,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0337,2020/04/11 21:40:00+00
9726,1448760,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1294,2020/04/11 08:00:00+00
9727,1448761,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0735,2020/04/11 17:39:00+00
9728,1448763,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0615,2020/04/11 00:00:00+00
9729,1448765,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0475,2020/04/13 00:00:00+00
9730,1448766,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0787,2020/04/11 19:28:00+00
9731,1448767,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0955,2020/04/11 19:46:00+00
9732,1448768,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,0966,2020/04/10 23:00:00+00
9733,1448769,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0732,2020/04/11 21:53:00+00
9734,1448771,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1051,2020/04/01 18:00:00+00
9735,1448773,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0706,2020/04/12 05:59:00+00
9736,1448774,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,1116,2020/04/07 23:10:00+00
9737,1448775,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2B,0556,2020/04/12 06:58:00+00
9738,1448776,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,3,3M,0735,2020/04/12 12:04:00+00
9739,1448777,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0447,2020/04/12 16:41:00+00
9740,1448781,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0123,2020/04/08 00:30:00+00
9741,1448782,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1363,2020/03/09 02:33:00+00
9742,1448783,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0509,2020/04/11 06:10:00+00
9743,1448784,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1363,2020/04/13 01:56:00+00
9744,1448785,2501,01,FORGERY,476 MAKE/PASS FICT CHECK-FEL,6,6D,0802,2020/04/11 22:29:00+00
9745,1448786,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0734,2020/04/13 01:50:00+00
9746,1448794,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0419,2020/03/30 20:22:00+00
9747,1448795,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2020/04/12 00:00:00+00
9748,1448806,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1406,2020/04/09 12:46:00+00
9749,1448809,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0611,2020/04/09 20:36:00+00
9750,1448810,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1296,2020/04/06 20:05:00+00
9751,1448811,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6C,1403,2020/04/05 01:00:00+00
9752,1448812,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0234,2020/04/06 19:30:00+00
9753,1448813,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1262,2020/04/07 17:30:00+00
9754,1448814,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1634,2020/04/06 05:35:00+00
9755,1448815,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0878,2020/04/06 07:00:00+00
9756,1448816,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0233,2020/04/11 03:00:00+00
9757,1448817,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0106,2020/04/02 05:00:00+00
9758,1448820,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0507,2020/04/11 05:39:00+00
9759,1448827,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0545,2020/04/11 20:21:00+00
9760,1448828,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6E,1115,2020/04/11 22:03:00+00
9761,1448830,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1289,2020/04/08 13:45:00+00
9762,1448831,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,1204,2020/04/05 01:35:00+00
9763,1448832,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5A,1502,2020/04/08 07:01:00+00
9764,1448833,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0541,2020/04/13 20:17:00+00
9765,1448834,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1621,2020/04/13 17:59:00+00
9766,1448835,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1289,2020/04/08 13:30:00+00
9767,1448836,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1015,2020/03/27 08:37:00+00
9768,1448838,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2C,0602,2020/04/11 04:50:00+00
9769,1448839,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0130,2020/04/11 12:04:00+00
