FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
10010,1022418,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1277,2014/04/11 04:30:00
10011,1022419,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,3,3A,0732,2014/04/08 22:30:00
10012,1022420,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0762,2014/04/12 06:00:00
10013,1022423,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1661,2014/04/13 00:35:00
10014,1022424,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0841,2014/04/14 06:45:00
10015,1022425,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0601,2014/04/08 17:25:00
10016,1022426,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0879,2014/04/11 12:00:00
10017,1022427,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2014/04/12 05:29:59
10018,1022428,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0762,2014/04/12 05:15:00
10019,1022429,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0935,2014/04/12 09:00:00
10020,1022431,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0130,2014/04/11 22:30:00
10021,1022432,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2014/04/14 09:59:59
10022,1022434,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1251,2014/04/11 07:40:00
10023,1022435,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2014/04/13 07:30:00
10024,1022436,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2014/04/11 23:00:00
10025,1022437,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1614,2014/04/13 10:20:00
10026,1022439,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5C,1605,2014/04/14 10:27:00
10027,1022441,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0738,2014/04/13 05:00:00
10028,1022442,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0987,2014/01/23 03:00:00
10029,1022443,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2014/04/12 22:30:00
10030,1022445,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0841,2014/04/11 21:00:00
10031,1022446,7399,70,SAC CITY CODE,13.10.160 TFT/REMOVE RECYCLABL,6,6C,1147,2014/04/13 00:00:00
10032,1022447,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,0876,2014/04/13 07:05:00
10033,1022448,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,0876,2014/04/13 06:59:59
10034,1022449,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0747,2014/04/13 07:20:00
10035,1022450,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0104,2014/04/13 02:00:00
10036,1022452,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0969,2014/03/31 23:00:00
10037,1022453,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,0784,2014/04/09 12:59:59
10038,1022454,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1623,2014/04/14 01:18:00
10039,1022457,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2014/04/08 00:30:00
10040,1022458,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0725,2014/04/12 05:15:00
10041,1022470,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1381,2014/02/15 16:30:00
10042,1022474,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1503,2014/04/11 20:00:00
10043,1022476,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1276,2014/04/14 00:45:00
10044,1022982,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2014/04/16 01:01:00
10045,1022289,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0546,2014/04/13 06:59:59
10046,1022477,1313,21,BATTERY,243(B) PC BATTERY EMERG PERSON,2,2C,0602,2014/04/14 16:37:00
10047,1022478,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1639,2014/04/13 23:00:00
10048,1022894,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0746,2014/04/14 22:40:00
10049,1022480,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,4,4B,1326,2014/04/13 02:12:00
10050,1022482,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1631,2014/04/14 01:49:00
10051,1022485,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1602,2014/04/13 15:59:59
10052,1022486,3699,26,SEX REGISTRATI,290.018(B) FAIL REG FEL CONVIC,5,5B,1359,2014/04/12 18:48:00
10053,1022491,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0564,2014/04/14 19:49:00
10054,1022983,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0449,2014/04/16 10:44:59
10055,1022895,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0775,2014/04/16 06:30:00
10056,1022296,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6C,1441,2014/04/13 05:29:59
10057,1022984,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6A,1042,2014/04/16 11:00:00
10058,1022896,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0742,2014/04/16 00:10:00
10059,1022297,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0338,2014/04/09 05:41:00
10060,1022985,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1605,2014/04/16 05:29:59
10061,1022898,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0509,2014/04/16 03:35:00
10062,1022299,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1634,2014/04/08 14:19:00
10063,1022990,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1371,2014/04/16 17:41:00
10064,1022909,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1645,2014/04/13 17:48:59
10065,1022301,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0612,2014/04/13 18:00:00
10066,1022992,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0473,2014/04/16 15:45:00
10067,1022910,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1061,2014/04/12 00:52:00
10068,1022304,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0523,2014/04/11 23:00:00
10069,1022993,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6B,1007,2014/04/11 19:27:00
10070,1022912,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0602,2014/04/14 02:00:00
10071,1022306,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2C,0603,2014/04/13 06:11:59
10072,1022996,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1B,0404,2014/04/16 20:03:59
10073,1022913,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0612,2014/04/14 08:00:00
10074,1022307,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0532,2014/04/12 08:41:00
10075,1023013,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1C,0425,2014/04/15 01:08:00
10076,1022916,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,6,6A,1022,2014/04/11 15:00:00
10077,1022308,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,5,5B,1369,2014/04/12 15:42:00
10078,1023018,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1C,0447,2014/04/16 14:50:00
10079,1022917,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6C,1112,2014/04/15 01:15:00
10080,1022309,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,2,2A,0205,2014/04/13 05:36:59
10081,1023023,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1354,2014/04/15 07:20:00
10082,1022921,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5B,1621,2014/04/15 04:54:00
10083,1022313,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2A,0506,2014/04/13 07:20:00
10084,1023024,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,1346,2014/04/15 12:46:59
10085,1022922,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1022,2014/04/16 03:59:59
10086,1022315,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0145,2014/04/10 20:51:00
10087,1023029,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0976,2014/04/16 00:30:00
10088,1022925,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,UI,UI,UI,2014/04/16 09:21:59
10089,1022321,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0732,2014/04/13 07:08:00
10090,1023034,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1084,2014/04/14 17:35:00
10091,1022927,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0333,2014/04/13 15:10:00
10092,1022322,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4B,1346,2014/04/13 16:27:00
10093,1023039,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0831,2014/04/16 01:41:59
10094,1022928,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2014/04/15 03:30:00
10095,1022329,2099,2,ARSON,451(B) PC ARSON OF INHAB STRUC,1,1C,0447,2014/04/13 17:39:59
10096,1022336,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0145,2014/04/12 20:05:00
10097,1022337,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,1,1A,0123,2014/04/13 03:46:59
10098,1022338,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0523,2014/04/13 04:31:00
10099,1022339,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0744,2014/04/13 13:50:59
10100,1022340,5499,141,TRAFFIC,2800.1(A) VC EVADE PEACE OFCR,2,2C,0602,2014/04/13 18:23:00
10101,1022343,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1014,2014/04/07 23:26:00
10102,1022344,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0748,2014/04/11 23:10:00
10103,1022345,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0233,2014/04/12 00:36:00
10104,1022346,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0564,2014/04/09 23:55:59
10105,1022360,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1058,2014/04/14 05:29:00
10106,1022361,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0553,2014/04/13 01:14:00
10107,1022362,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,6,6A,1081,2014/04/13 07:25:00
10108,1022363,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,5,5A,1391,2014/04/13 01:30:00
10109,1022364,2604,0,FRAUD,529 PC FALSE PERSONATION,3,3M,0741,2014/04/13 07:28:59
10110,1022365,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,UI,UI,UI,2014/04/13 11:23:59
10111,1022366,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0553,2014/04/13 22:28:59
10112,1022367,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0444,2014/04/14 00:16:00
10113,1022368,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,1,1C,0429,2014/04/14 01:34:00
10114,1022369,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,1,1C,0449,2014/04/14 02:39:00
10115,1022370,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,4,4A,0903,2014/04/14 02:58:00
10116,1022371,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2014/04/14 03:55:00
10117,1022372,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2014/04/13 22:24:00
10118,1022373,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0541,2014/04/13 23:39:59
10119,1022374,1315,22,AGG ASSAULT,245(B) PC AWDW SEMIAUTO FIREAR,2,2B,0564,2014/04/13 19:34:00
10120,1022376,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2014/04/13 00:59:59
10121,1022378,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0531,2014/04/14 06:55:00
10122,1022379,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0606,2014/04/14 08:45:00
10123,1022381,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2014/04/10 07:38:59
10124,1022784,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,3,3M,0744,2014/04/13 07:01:00
10125,1022389,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1032,2014/04/13 02:55:59
10126,1022397,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,4,4B,1356,2014/04/13 02:00:00
10127,1022398,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0440,2014/04/13 09:24:59
10128,1022401,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1014,2014/04/12 21:14:59
10129,1022403,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0855,2014/04/10 22:15:00
10130,1022404,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0912,2014/04/14 03:00:00
10131,1022405,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0553,2014/04/11 22:20:00
10132,1022595,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0563,2014/04/15 15:40:00
10133,1022492,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1334,2014/04/14 19:30:00
10134,1022691,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0611,2014/04/07 10:30:00
10135,1022929,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1124,2014/04/15 18:59:59
10136,1022931,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0336,2014/04/16 08:03:59
10137,1022932,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1086,2014/04/04 05:00:00
10138,1022933,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1354,2014/04/16 13:30:00
10139,1022935,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,1,1A,0333,2014/04/16 20:22:00
10140,1023041,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,1,1B,0412,2014/04/16 00:48:00
10141,1022937,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,3,3A,0725,2014/04/16 06:00:00
10142,1022939,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1326,2014/04/16 15:00:00
10143,1023044,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,4,4B,1346,2014/04/16 22:15:00
10144,1022940,5311,53,PUBLIC PEACE,647(F) DIP/REPEAT OFF 647D(B),2,2C,0602,2014/04/16 17:00:00
10145,1023045,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0768,2014/04/15 18:59:59
10146,1022944,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,4,4B,0969,2014/04/15 16:46:00
10147,1023046,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1301,2014/04/16 06:00:00
10148,1023055,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0620,2014/03/13 17:00:00
10149,1023057,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0348,2014/04/15 02:00:00
10150,1023058,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1113,2014/04/07 09:13:00
10151,1023059,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3B,0766,2014/04/17 00:29:00
10152,1023060,5212,24,WEAPONS,12022.1 PC COMMIT FEL ON BAIL,6,6A,1041,2014/04/16 00:00:00
10153,1023061,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1124,2014/04/04 17:10:00
10154,1023062,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,5,5C,1653,2014/04/16 05:06:00
10155,1023064,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0917,2014/04/14 06:59:59
10156,1023067,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0748,2014/04/14 14:50:00
10157,1023069,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0776,2014/04/15 02:19:59
10158,1023072,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1406,2014/03/14 22:30:00
10159,1023073,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3A,0734,2014/04/17 02:29:59
10160,1023075,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0768,2014/04/16 15:45:00
10161,1023076,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0832,2014/03/15 23:55:00
10162,1023077,2803,01,STOLEN PROP,496(A) PC REC STOLEN AUTO PART,2,2C,0558,2014/04/15 10:15:00
10163,1023078,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2014/01/31 23:00:00
10164,1023079,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1147,2014/03/05 00:59:59
10165,1023080,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1147,2014/04/02 00:00:00
10166,1023081,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1147,2014/03/29 21:00:00
10167,1023082,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1147,2014/04/03 00:00:00
10168,1023083,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1147,2014/03/20 00:00:00
10169,1023085,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0223,2014/04/08 21:59:59
10170,1023086,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0843,2014/01/21 09:59:59
10171,1023087,5707,0,PRIVACY,602 PC TRESPASS,3,3B,0788,2014/04/10 19:56:00
10172,1023088,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1002,2014/04/01 22:51:59
10173,1023100,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1291,2014/04/14 22:30:00
10174,1023102,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6D,1115,2014/04/17 05:26:00
10175,1023103,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,2,2C,0603,2014/04/17 01:54:59
10176,1023124,5311,6,PUBLIC PEACE,647(H) PC PROWLING,6,6C,1111,2014/04/16 05:26:00
10177,1023125,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,2,2A,0512,2014/04/09 07:02:59
10178,1023126,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,1,1A,0337,2014/04/16 23:45:59
10179,1022493,5202,18,WEAPON OFFENSE,25400(C)(1) CCW PRIOR FEL,5,5C,1607,2014/04/13 19:38:59
10180,1022945,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,1101,2014/04/12 03:33:59
10181,1022494,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0766,2014/04/12 06:43:59
10182,1022947,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2B,0553,2014/04/16 03:01:00
10183,1022496,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,4,4C,1253,2014/04/12 05:55:59
10184,1022948,3532,1,DANGEROUS DRUG,11351 HS POSS/SALE COCAINE,3,3A,0725,2014/04/16 03:43:00
10185,1022499,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0767,2014/04/14 18:00:00
10186,1022949,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1014,2014/04/14 05:29:59
10187,1022501,5212,55,WEAPON OFFENSE,21510 POSS SWITCHBLADE,2,2A,0517,2014/04/14 17:35:00
10188,1022950,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2014/04/08 00:30:00
10189,1022504,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0616,2014/04/14 18:00:00
10190,1022951,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,3,3A,0715,2014/04/01 00:59:59
10191,1022506,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0834,2014/04/14 06:59:59
10192,1022952,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6D,1101,2014/04/12 05:09:00
10193,1022509,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0912,2014/04/13 19:41:00
10194,1022513,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6A,1061,2014/04/14 04:14:00
10195,1022953,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6D,1101,2014/04/12 06:26:00
10196,1022514,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1635,2014/04/11 02:00:00
10197,1022954,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5B,1618,2014/04/16 23:19:59
10198,1022955,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0737,2014/04/16 03:30:00
10199,1022957,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1396,2014/04/14 07:12:00
10200,1022958,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1002,2014/04/16 16:15:00
10201,1022961,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1053,2014/04/16 21:59:59
10202,1022964,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1443,2014/04/11 11:00:00
10203,1022965,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0957,2014/03/30 07:12:59
10204,1022966,2399,14,LARCENY,487(D)GRAND THEFT FIREARM/ANIM,5,5B,1369,2014/04/16 15:00:00
10205,1022967,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2014/04/07 23:35:00
10206,1022968,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2014/04/08 21:26:00
10207,1022970,3699,24,SEX REGISTRATI,290.013 FAIL TO REG-CHG ADDR,3,3M,0744,2014/04/16 23:42:00
10208,1022973,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0746,2014/04/13 07:05:00
10209,1022974,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2014/04/13 19:54:59
10210,1022975,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6D,1101,2014/04/14 21:49:59
10211,1022977,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0449,2014/04/14 12:59:59
10212,1022979,5707,0,PRIVACY,602 PC TRESPASS,5,5C,1623,2014/04/15 21:04:59
10213,1022980,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1631,2014/04/15 18:30:00
10214,1022981,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0563,2014/04/16 01:01:00
10215,1022597,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1B,0434,2014/04/09 22:38:59
10216,1022694,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2014/04/10 18:59:59
10217,1022786,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0766,2014/03/25 21:59:59
10218,1022515,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1041,2014/04/12 18:00:00
10219,1022516,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0503,2014/04/14 17:00:00
10220,1022517,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0727,2014/04/14 13:30:00
10221,1022518,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,0772,2014/04/14 00:00:00
10222,1022519,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0406,2014/03/21 21:00:00
10223,1022521,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6D,1101,2014/04/14 17:10:00
10224,1022522,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6D,0888,2014/04/14 00:04:59
10225,1022523,5215,1,THREAT,148.1(D) PC BOMB HOAX,6,6D,0886,2014/04/14 00:01:59
10226,1022525,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0872,2014/04/07 17:00:00
10227,1022598,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2014/03/13 21:59:59
10228,1022529,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0724,2014/04/12 09:33:59
10229,1022600,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,2,2A,0233,2014/04/13 03:00:00
10230,1022530,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,3,3B,0748,2014/04/14 21:24:59
10231,1022601,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0732,2014/04/10 18:33:00
10232,1022535,5299,117,WEAPON OFFENSE,22610 ILL POSS OF STUNGUN,6,6A,1034,2014/04/13 18:43:00
10233,1022602,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,1,1C,0447,2014/04/07 21:00:00
10234,1022538,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,2,2B,0564,2014/04/14 23:18:00
10235,1022604,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0563,2014/04/14 15:59:59
10236,1022539,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0532,2014/04/14 18:59:59
10237,1022607,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,0969,2014/03/01 12:59:59
10238,1022541,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0847,2014/03/14 01:40:00
10239,1022614,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1B,0435,2014/04/11 01:02:59
10240,1022542,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0506,2014/04/15 02:09:00
10241,1022615,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0308,2014/04/15 09:00:00
10242,1022543,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1286,2014/03/17 11:16:00
10243,1022616,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0503,2014/04/14 14:29:59
