FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
1314,1150596,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1633,2016/01/20 00:06:00
1315,1150276,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0416,2016/01/18 05:00:00
1316,1150170,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0419,2016/01/16 09:11:00
1317,1150355,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2C,0612,2016/01/19 04:02:59
1318,1149952,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1227,2016/01/12 01:30:00
1319,1150598,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1255,2016/01/20 00:59:59
1320,1150277,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1621,2016/01/16 21:00:00
1321,1150171,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1634,2016/01/16 11:00:00
1322,1150356,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1C,0408,2016/01/13 05:35:00
1323,1149959,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0788,2016/01/15 22:56:00
1324,1150599,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0603,2016/01/15 06:00:00
1325,1150280,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1112,2016/01/13 14:26:00
1326,1150172,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,2,2A,0504,2016/01/17 07:54:59
1327,1150359,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1616,2016/01/14 00:00:00
1328,1149960,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0237,2016/01/14 03:59:59
1329,1150600,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1622,2016/01/20 03:59:59
1330,1150281,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0704,2016/01/15 22:43:00
1331,1150174,5311,53,PUBLIC PEACE,647(F) DIP/REPEAT OFF 647D(B),2,2B,0541,2016/01/16 20:55:00
1332,1150361,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1633,2016/01/12 00:00:00
1333,1149961,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1018,2016/01/15 20:06:00
1334,1150601,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0449,2016/01/17 01:17:00
1335,1150282,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,3,3A,0764,2016/01/16 09:04:59
1336,1150175,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0568,2016/01/16 15:45:00
1337,1150362,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1602,2016/01/16 19:49:00
1338,1150363,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1616,2016/01/16 11:29:59
1339,1150364,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0785,2016/01/15 15:59:59
1340,1150365,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0337,2016/01/17 04:30:00
1341,1150366,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4C,1262,2016/01/17 13:15:00
1342,1150367,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2016/01/17 09:00:00
1343,1150368,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0426,2016/01/18 01:25:59
1344,1150370,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6A,1031,2016/01/18 05:51:59
1345,1150371,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1041,2016/01/18 03:46:59
1346,1150372,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1443,2016/01/18 15:00:00
1347,1150373,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0516,2016/01/17 23:15:00
1348,1150379,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0404,2016/01/03 21:10:00
1349,1150385,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,1,1C,0449,2016/01/10 09:00:00
1350,1150390,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1631,2016/01/18 18:30:00
1351,1150394,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0701,2016/01/18 03:59:59
1352,1150413,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0115,2016/01/19 09:30:00
1353,1150414,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2016/01/19 06:00:00
1354,1150418,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0532,2016/01/19 00:00:00
1355,1150421,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2016/01/18 02:00:00
1356,1150422,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0232,2016/01/15 03:00:00
1357,1150425,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0503,2016/01/18 15:59:59
1358,1150427,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0449,2016/01/16 01:40:00
1359,1150428,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2016/01/18 09:59:59
1360,1150429,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1603,2016/01/15 19:30:00
1361,1150430,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0775,2016/01/16 21:59:59
1362,1150431,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0305,2016/01/14 05:29:59
1363,1150434,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1005,2016/01/16 01:30:00
1364,1150435,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1038,2016/01/17 03:30:00
1365,1150436,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,,,,2016/01/17 01:01:00
1366,1150437,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2016/01/19 02:00:00
1367,1150439,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0115,2016/01/19 06:30:00
1368,1150440,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1607,2016/01/06 05:29:59
1369,1150441,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6A,1013,2016/01/18 04:50:00
1370,1150443,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0945,2016/01/17 22:30:00
1371,1150446,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0401,2016/01/16 03:45:00
1372,1150447,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0502,2016/01/16 05:15:00
1373,1150448,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0785,2016/01/09 08:00:59
1374,1149962,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3B,0767,2016/01/14 08:18:00
1375,1150602,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0401,2016/01/16 21:30:00
1376,1150286,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2016/01/18 09:00:00
1377,1150177,3599,43,NARCOTICS,11532(A)HS LOITER DRG ACTIVITY,2,2B,0563,2016/01/16 18:52:00
1378,1149964,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5B,1622,2016/01/15 16:43:00
1379,1150604,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0306,2016/01/20 00:59:59
1380,1150288,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0606,2016/01/17 02:00:00
1381,1150179,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0969,2016/01/15 05:29:59
1382,1149968,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1B,0442,2016/01/15 19:57:59
1383,1150605,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0434,2016/01/17 18:16:00
1384,1150289,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0734,2016/01/17 09:17:59
1385,1150292,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,6,6B,1086,2016/01/18 08:26:00
1386,1150293,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,1,1A,0305,2016/01/18 16:34:00
1387,1150294,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0517,2016/01/18 18:49:59
1388,1150296,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4C,1286,2016/01/18 03:10:00
1389,1150297,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0738,2016/01/18 03:30:00
1390,1150300,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6D,0801,2016/01/18 10:54:59
1391,1150301,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3A,0785,2016/01/18 12:30:59
1392,1150302,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2C,0619,2016/01/18 02:42:00
1393,1150308,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0976,2016/01/18 09:00:00
1394,1150310,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0422,2016/01/15 23:00:00
1395,1150311,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0721,2016/01/18 01:38:00
1396,1150312,2699,8,FRAUD,587C PC EVADE PAYMENT RAILFARE,3,3A,0764,2016/01/17 16:54:59
1397,1150314,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,1,1C,0408,2016/01/18 18:53:00
1398,1150315,1313,21,BATTERY,243(B) PC BATTERY EMERG PERSON,3,3M,0745,2016/01/18 20:45:00
1399,1150318,2799,0,EMBEZZLEMENT,503 PC EMBEZZLEMENT,6,6D,0835,2016/01/17 23:26:59
1400,1150325,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,5,5A,1364,2016/01/18 17:55:59
1401,1150327,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0206,2016/01/17 20:45:59
1402,1150329,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2016/01/19 02:32:00
1403,1150330,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,4,4B,1326,2016/01/19 02:58:59
1404,1150331,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1056,2016/01/17 00:46:59
1405,1150332,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0602,2016/01/17 03:51:00
1406,1150333,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1113,2016/01/07 18:51:00
1407,1150334,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1606,2016/01/17 05:47:00
1408,1150335,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1302,2016/01/17 14:03:59
1409,1150336,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0505,2016/01/17 15:16:00
1410,1150337,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0404,2016/01/17 16:22:59
1411,1150338,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1501,2016/01/17 16:25:00
1412,1150339,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0728,2016/01/17 16:54:00
1413,1150340,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0551,2016/01/17 17:39:00
1414,1150180,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0516,2016/01/14 00:40:00
1415,1150606,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0603,2016/01/10 21:45:00
1416,1149971,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1C,0406,2016/01/15 22:50:00
1417,1150182,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,2,2A,0213,2016/01/15 05:29:59
1418,1150607,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0777,2016/01/16 20:00:00
1419,1150655,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0824,2016/01/20 03:59:59
1420,1149972,7399,25B,CITY ORD,8.100.865A ENTER SUB-STND BLD,3,3B,0716,2016/01/14 21:08:59
1421,1150183,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1301,2016/01/15 19:41:59
1422,1150608,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0811,2016/01/16 18:04:00
1423,1150656,2205,4,BURGLARY,459.5 BURGLARY SHOPLIFT > $950,2,2C,0619,2016/01/20 05:34:00
1424,1149973,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,3,3B,0727,2016/01/15 07:30:00
1425,1150188,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0764,2016/01/17 05:16:00
1426,1150609,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2016/01/17 06:10:00
1427,1150658,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0552,2016/01/20 08:13:00
1428,1149974,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,1,1C,0446,2016/01/15 18:58:00
1429,1150194,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,0888,2016/01/14 09:53:00
1430,1150610,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0726,2016/01/16 08:00:00
1431,1150659,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1448,2016/01/20 09:43:59
1432,1149980,2205,4,BURGLARY,459.5 BURGLARY SHOPLIFT > $950,3,3B,0747,2016/01/14 02:19:59
1433,1150449,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0411,2016/01/16 21:59:59
1434,1150196,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0145,2016/01/17 10:25:00
1435,1150198,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1399,2016/01/17 18:40:00
1436,1150199,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1403,2016/01/16 02:22:00
1437,1150200,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,0841,2016/01/17 09:49:59
1438,1150208,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0898,2016/01/11 03:59:59
1439,1150217,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2016/01/17 00:59:59
1440,1150221,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4C,1287,2016/01/17 19:17:00
1441,1150224,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0905,2016/01/18 02:29:59
1442,1150226,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3B,0748,2016/01/18 00:53:00
1443,1150236,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,3,3M,0731,2016/01/17 23:10:00
1444,1150237,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1121,2016/01/14 07:12:59
1445,1150241,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,3,3A,0704,2016/01/18 06:11:59
1446,1150242,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0741,2016/01/18 02:58:59
1447,1150243,5707,8,TRESPASS,602.5 PC ENTRY OF PROPERTY,5,5C,1605,2016/01/18 02:02:00
1448,1150244,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1086,2016/01/18 01:09:59
1449,1150245,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,2,2B,0564,2016/01/17 22:36:00
1450,1150248,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,0899,2016/01/14 07:09:00
1451,1150251,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1015,2016/01/18 08:13:59
1452,1150253,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,1,1C,0428,2016/01/17 05:51:00
1453,1150254,3560,0,NARCOTICS,11360(A)HS SALE/TRANSP MARIJ,4,4C,1279,2016/01/17 01:09:59
1454,1150256,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0412,2016/01/17 00:30:00
1455,1150257,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,0712,2016/01/04 08:06:00
1456,1150614,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0765,2016/01/17 07:30:00
1457,1149987,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1445,2016/01/15 22:46:00
1458,1150450,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0237,2016/01/16 14:00:00
1459,1150660,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,5,5B,1612,2016/01/20 06:42:00
1460,1150616,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4B,0987,2016/01/18 18:59:59
1461,1149988,3699,14,SEX REGISTRATI,290.010 FAIL REG DIFFERENT ADD,6,6D,0825,2016/01/15 23:51:59
1462,1150452,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0905,2016/01/16 00:59:59
1463,1150661,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,5,5A,1361,2016/01/20 09:20:00
1464,1150617,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2B,0523,2016/01/19 03:40:59
1465,1149994,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0504,2016/01/14 21:45:00
1466,1150454,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1602,2016/01/19 05:00:00
1467,1150664,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,5,5C,1624,2016/01/20 13:34:00
1468,1150618,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3B,0728,2016/01/19 03:35:00
1469,1149995,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2B,0546,2016/01/15 23:29:59
1470,1150455,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1603,2016/01/19 02:19:59
1471,1150666,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0506,2016/01/20 16:44:59
1472,1150619,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,0985,2016/01/19 03:30:00
1473,1150001,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,1,1B,0444,2016/01/15 03:23:00
1474,1150458,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6C,1111,2016/01/18 22:02:59
1475,1150668,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0509,2016/01/20 03:20:59
1476,1150620,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0303,2016/01/19 06:00:00
1477,1150006,3562,6,NARCOTICS,11357(A) POSS CON CANN/SUPER X,6,6C,1405,2016/01/16 01:14:00
1478,1150459,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,0969,2016/01/19 03:24:59
1479,1150669,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2C,0603,2016/01/20 03:24:00
1480,1150624,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,UI,UI,UI,2016/01/19 20:35:59
1481,1150461,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,6,6E,1101,2016/01/18 18:00:00
1482,1150007,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1C,0406,2016/01/15 23:32:00
1483,1150462,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,2,2B,0553,2016/01/04 08:00:00
1484,1150670,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0551,2016/01/20 03:45:00
1485,1150008,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,3,3A,0764,2016/01/16 00:20:59
1486,1150625,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5A,1382,2016/01/19 17:29:59
1487,1150465,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0728,2016/01/19 02:39:59
1488,1150674,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0563,2016/01/16 03:30:00
1489,1150017,7399,131,SAC CITY CODE,5.108.280 ENTERTAIN PERMIT VIO,3,3M,0741,2016/01/16 02:28:00
1490,1150626,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2016/01/19 06:00:00
1491,1150469,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,4,4B,1346,2016/01/15 21:59:59
1492,1150675,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2B,0543,2016/01/20 03:11:00
1493,1150020,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2B,0551,2016/01/16 05:36:59
1494,1150627,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1001,2016/01/20 02:29:59
1495,1150470,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1047,2016/01/03 19:22:59
1496,1150676,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0778,2016/01/12 19:34:59
1497,1150022,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1054,2016/01/05 21:14:59
1498,1150628,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0898,2016/01/19 14:29:59
1499,1150471,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0564,2016/01/17 18:04:59
1500,1150677,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6B,1068,2016/01/19 20:29:59
1501,1150024,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2A,0517,2016/01/16 01:18:59
1502,1150629,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0763,2016/01/16 18:00:00
1503,1150473,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0747,2016/01/19 17:29:59
1504,1150678,5299,139,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-MISD,6,6B,1421,2016/01/19 21:59:59
1505,1150028,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6A,1014,2016/01/15 09:04:00
1506,1150631,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0714,2016/01/19 21:29:00
1507,1150474,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,5,5A,1394,2016/01/19 06:00:00
1508,1150684,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1651,2016/01/20 09:59:59
1509,1150029,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1448,2016/01/16 07:25:00
1510,1150632,7000,99,SAC CITY CODE,SAC CITY CODE VIOLATION-INFRAC,3,3M,0734,2016/01/19 22:09:59
1511,1150475,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,2,2A,0233,2016/01/13 08:00:00
1512,1150685,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0543,2016/01/10 07:33:00
1513,1150030,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6C,1443,2016/01/16 10:31:59
1514,1150633,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5B,1369,2016/01/20 00:08:00
1515,1150486,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0409,2016/01/17 00:56:59
1516,1150686,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0123,2016/01/12 05:58:59
1517,1150032,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0778,2016/01/11 19:57:00
1518,1150634,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1606,2016/01/15 03:24:00
1519,1150487,7399,80,PUBLIC ORDER,374.3(A) PC ILLEGAL DUMPING,5,5C,1605,2016/01/10 03:59:59
1520,1150688,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0404,2016/01/18 00:56:59
1521,1150034,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0785,2016/01/09 00:51:00
1522,1150637,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2016/01/20 01:15:00
1523,1150489,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1369,2016/01/19 07:49:00
1524,1150691,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0613,2016/01/20 18:59:59
1525,1150035,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,1306,2016/01/14 22:18:00
1526,1150640,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0767,2016/01/19 15:59:59
1527,1150491,5212,59,WEAPON OFFENSE,"22210 POSS BILLYCLUB, SAP, ETC",3,3A,0773,2016/01/19 08:06:59
1528,1150699,3699,25,SEX REGISTRATI,290.015 FAIL REG-UPON REL JAIL,3,3A,0701,2016/01/08 00:59:59
1529,1150036,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0918,2016/01/15 01:30:00
1530,1150037,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0212,2016/01/16 04:30:00
1531,1150038,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5B,1604,2016/01/15 07:20:00
1532,1150039,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1421,2016/01/15 12:59:59
1533,1150048,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1401,2016/01/16 09:46:00
1534,1150049,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0611,2016/01/15 16:33:00
1535,1150641,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2016/01/03 22:30:00
1536,1150701,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2016/01/16 01:54:00
1537,1150492,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0223,2016/01/19 08:35:59
1538,1150643,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0237,2016/01/20 12:30:00
1539,1150702,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1287,2016/01/16 14:34:00
