OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
2260,1500001,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,3,3A,0712,2021/01/29 02:50:00+00
2261,1500016,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1359,2021/01/29 08:37:00+00
2262,1500018,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2C,0619,2021/01/29 20:59:00+00
2263,1500019,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5A,1504,2021/01/29 07:22:00+00
2264,1500021,5307,02,PUBLIC PEACE,653M(B) PC ANNOY/RPT CALL HOME,1,1A,0333,2021/01/29 09:36:00+00
2265,1500024,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,2,2A,0226,2021/01/28 19:34:00+00
2266,1500026,5403,1,TRAFFIC,23152(F) DUI DRUGS,2,2A,0506,2021/01/29 04:28:00+00
2267,1500030,5299,123,WEAPON OFFENSE,22810(E)(1) POSS ILL TEARGAS,3,3A,0775,2021/01/20 21:39:00+00
2268,1500032,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,2,2C,0611,2021/01/29 12:12:00+00
2269,1500034,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5A,1371,2021/01/30 00:14:00+00
2270,1500035,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,3,3B,0727,2021/01/29 16:35:00+00
2271,1500039,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1642,2021/01/01 08:00:00+00
2272,1500040,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2C,0567,2021/01/30 01:15:00+00
2273,1500042,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1255,2021/01/30 02:07:00+00
2274,1500043,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,UI,UI,UI,2021/01/30 03:22:00+00
2275,1500044,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,4,4B,0977,2021/01/30 03:26:00+00
2276,1500047,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1445,2021/01/30 01:51:00+00
2277,1500048,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1071,2021/01/26 16:00:00+00
2278,1500049,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4C,1296,2021/01/30 08:28:00+00
2279,1500050,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,1,1C,0449,2021/01/25 08:39:00+00
2280,1500055,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,2,2B,0553,2021/01/30 01:10:00+00
2281,1500057,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2021/01/20 00:44:00+00
2282,1500058,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2021/01/21 06:00:00+00
2283,1500063,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0306,2021/01/23 16:35:00+00
2284,1500064,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0898,2021/01/18 16:05:00+00
2285,1500065,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0843,2021/01/23 09:10:00+00
2286,1500068,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0234,2021/01/17 19:00:00+00
2287,1500069,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1267,2021/01/30 04:00:00+00
2288,1500071,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,1334,2021/01/24 08:30:00+00
2289,1500072,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1639,2021/01/12 20:00:00+00
2290,1500074,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1603,2021/01/25 00:25:00+00
2291,1500076,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0224,2021/01/24 10:42:00+00
2292,1500085,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0888,2021/01/24 12:40:00+00
2293,1500087,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2021/01/26 02:22:00+00
2294,1500088,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1409,2021/01/10 06:00:00+00
2295,1500089,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0531,2021/01/28 19:30:00+00
2296,1500090,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1427,2021/01/24 17:42:00+00
2297,1500091,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0923,2021/01/22 23:04:00+00
2298,1500092,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0564,2021/01/24 10:50:00+00
2299,1500093,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1301,2021/01/19 08:50:00+00
2300,1500094,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0752,2021/01/26 19:33:00+00
2301,1500095,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0902,2021/01/24 21:55:00+00
2302,1500096,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2021/01/20 04:32:00+00
2303,1500097,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0221,2021/01/02 08:00:00+00
2304,1500098,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0564,2021/01/26 04:01:00+00
2305,1500099,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0429,2021/01/25 03:43:00+00
2306,1500100,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0768,2021/01/25 00:30:00+00
2307,1500101,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0419,2021/01/26 07:40:00+00
2308,1500102,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0748,2021/01/26 17:59:00+00
2309,1500103,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3B,0767,2021/01/18 08:00:00+00
2310,1500104,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2021/01/25 02:11:00+00
2311,1500105,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1012,2021/01/25 04:50:00+00
2312,1500106,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4A,1203,2021/01/27 05:50:00+00
2313,1500108,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1522,2021/01/13 22:03:00+00
2314,1500109,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3B,0748,2021/01/26 22:00:00+00
2315,1500110,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0443,2021/01/24 11:00:00+00
2316,1500111,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4A,1221,2021/01/27 05:40:00+00
2317,1500112,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4C,1254,2021/01/22 21:30:00+00
2318,1500113,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1398,2021/01/30 05:00:00+00
2319,1500114,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0333,2021/01/29 01:26:00+00
2320,1500115,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0907,2021/01/18 04:05:00+00
2321,1500116,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0512,2021/01/26 16:30:00+00
2322,1500117,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1287,2021/01/20 23:33:00+00
2323,1500118,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2021/01/25 15:30:00+00
2324,1500119,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0449,2021/01/26 18:34:00+00
2325,1500120,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0305,2021/01/24 05:00:00+00
2326,1500121,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0336,2021/01/25 08:55:00+00
2327,1500123,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5A,1501,2021/01/24 20:00:00+00
2328,1500124,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2021/01/21 21:50:00+00
2329,1500125,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0551,2021/01/26 22:05:00+00
2330,1500126,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5C,1624,2021/01/27 20:00:00+00
2331,1500127,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0116,2021/01/18 15:00:00+00
2332,1500128,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6D,0841,2021/01/29 06:55:00+00
2333,1500129,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6C,1113,2021/01/20 16:15:00+00
2334,1500130,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2021/01/29 21:51:00+00
2335,1500131,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1012,2021/01/30 00:13:00+00
2336,1500132,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0877,2021/01/29 20:00:00+00
2337,1500133,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1132,2021/01/26 20:51:00+00
2338,1500134,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0544,2021/01/30 05:28:00+00
2339,1500136,2310,0,LARCENY,1708 US THEFT OF MAIL,5,5C,1654,2021/01/28 20:25:00+00
2340,1500137,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1511,2021/01/27 07:27:00+00
2341,1500138,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6B,1421,2021/01/25 21:57:00+00
2342,1500141,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,4,4A,0927,2021/01/27 00:30:00+00
2343,1500142,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2021/01/20 18:51:00+00
2344,1500143,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2021/01/27 03:50:00+00
2345,1500144,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0716,2021/01/25 14:00:00+00
2346,1500145,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0106,2021/01/25 15:30:00+00
2347,1500146,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0443,2021/01/23 12:00:00+00
2348,1500147,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0307,2021/01/25 00:00:00+00
2349,1500148,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,2,2A,0204,2021/01/28 07:40:00+00
2350,1500149,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0412,2021/01/25 14:26:00+00
2351,1500150,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1111,2021/01/25 07:46:00+00
2352,1500151,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1253,2021/01/28 06:00:00+00
2353,1500152,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2021/01/22 11:00:00+00
2354,1500153,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0898,2021/01/28 08:00:00+00
2355,1500154,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1053,2021/01/25 05:40:00+00
2356,1500155,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0517,2021/01/30 08:01:00+00
2357,1500156,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1113,2021/01/24 08:00:00+00
2358,1500157,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1113,2021/01/24 22:08:00+00
2359,1500158,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1B,0441,2021/01/24 15:00:00+00
2360,1500159,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0102,2021/01/24 16:30:00+00
2361,1500160,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1522,2021/01/27 01:00:00+00
2362,1500161,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0747,2021/01/24 03:00:00+00
2363,1500162,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2021/01/23 16:00:00+00
2364,1500163,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6E,0898,2021/01/18 04:00:00+00
2365,1500164,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1003,2021/01/26 03:00:00+00
2366,1500165,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0348,2021/01/14 05:00:00+00
2367,1500167,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0619,2021/01/25 22:31:00+00
2368,1500168,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1054,2021/01/27 18:30:00+00
2369,1500170,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2021/01/25 15:00:00+00
2370,1500171,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0717,2021/01/27 05:30:00+00
2371,1500172,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0611,2021/01/20 07:15:00+00
2372,1500173,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3A,0715,2021/01/25 09:05:00+00
2373,1500175,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0768,2021/01/04 05:00:00+00
2374,1500177,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0732,2021/01/27 09:18:00+00
2375,1500182,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0525,2021/01/27 20:15:00+00
2376,1500185,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0406,2021/01/30 08:01:00+00
2377,1500187,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0778,2021/01/27 23:04:00+00
2378,1500189,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1421,2021/01/27 23:40:00+00
2379,1500191,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0526,2021/01/28 21:30:00+00
2380,1500192,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0765,2021/01/25 08:15:00+00
2381,1500195,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0123,2021/01/26 22:30:00+00
2382,1500198,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1294,2021/01/28 08:00:00+00
2383,1500199,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2B,0537,2021/01/28 00:49:00+00
2384,1500200,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1267,2021/01/28 15:35:00+00
2385,1500201,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1447,2021/01/27 00:50:00+00
2386,1500202,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0628,2021/01/21 02:52:00+00
2387,1500203,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0478,2021/01/24 12:45:00+00
2388,1500204,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0856,2021/01/26 04:05:00+00
2389,1500205,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1A,0318,2021/01/27 08:30:00+00
2390,1500208,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0233,2021/01/20 18:30:00+00
2391,1500209,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0844,2021/01/19 13:15:00+00
2392,1500210,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1287,2021/01/27 17:00:00+00
2393,1500211,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1086,2021/01/16 05:00:00+00
2394,1500212,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1B,0444,2021/01/27 05:20:00+00
2395,1500213,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1443,2021/01/27 21:00:00+00
2396,1500215,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3B,0718,2021/01/25 05:00:00+00
2397,1500217,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0747,2021/01/28 23:42:00+00
2398,1500218,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1363,2021/01/28 19:00:00+00
2399,1500219,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,1,1C,0309,2021/01/30 05:29:00+00
2400,1500220,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,3,3B,0746,2021/01/30 12:18:00+00
2401,1500221,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,1,1C,0449,2021/01/30 10:50:00+00
2402,1500222,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,1,1C,0429,2021/01/30 08:08:00+00
2403,1500223,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1B,0422,2021/01/29 16:30:00+00
2404,1500224,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1C,0447,2021/01/18 04:20:00+00
2405,1500225,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0411,2021/01/21 08:00:00+00
2406,1500226,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,0908,2021/01/25 19:07:00+00
2407,1500227,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0704,2021/01/30 18:00:00+00
2408,1500231,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0705,2021/01/27 07:00:00+00
2409,1500232,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0442,2021/01/21 22:25:00+00
2410,1500233,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0444,2021/01/26 10:03:00+00
2411,1500234,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,1,1C,0429,2021/01/29 08:50:00+00
2412,1500235,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0717,2021/01/19 09:00:00+00
2413,1500237,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1B,0440,2021/01/30 07:00:00+00
2414,1500238,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1A,0318,2021/01/27 08:00:00+00
2415,1500240,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0337,2021/01/26 16:39:00+00
2416,1500241,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0947,2021/01/26 22:04:00+00
2417,1500244,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0403,2021/01/30 09:00:00+00
2418,1500245,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0449,2021/01/27 23:50:00+00
2419,1500246,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,UI,UI,UI,2021/01/30 05:23:00+00
2420,1500247,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0327,2021/01/13 01:57:00+00
2421,1500248,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3A,0704,2021/01/27 02:43:00+00
2422,1500250,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0526,2021/01/26 22:07:00+00
2423,1500252,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,5,5B,1616,2021/01/30 13:40:00+00
2424,1500253,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0747,2021/01/26 17:00:00+00
2425,1500255,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0766,2021/01/30 14:50:00+00
2426,1500256,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0851,2021/01/27 05:30:00+00
2427,1500259,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1013,2021/01/27 16:00:00+00
2428,1500260,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0846,2021/01/27 16:00:00+00
2429,1500261,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5B,1399,2021/01/29 05:58:00+00
2430,1500266,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0449,2021/01/30 07:00:00+00
2431,1500267,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0998,2021/01/30 14:59:00+00
2432,1500268,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0223,2021/01/24 18:27:00+00
2433,1500269,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2021/01/30 11:00:00+00
2434,1500270,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0567,2021/01/29 01:05:00+00
2435,1500271,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,0504,2021/01/20 19:31:00+00
2436,1500272,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0787,2021/01/29 15:18:00+00
2437,1500274,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0847,2021/01/28 21:05:00+00
2438,1500277,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6A,1051,2021/01/30 04:51:00+00
2439,1500279,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0327,2021/01/10 21:10:00+00
2440,1500280,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6D,0821,2021/01/29 16:35:00+00
2441,1500281,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0419,2021/01/06 22:02:00+00
2442,1500282,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,6,6B,1421,2021/01/29 00:35:00+00
2443,1500286,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0144,2021/01/30 03:27:00+00
2444,1500287,5404,00,TRAFFIC,23140(A) VC MINOR DUI B.A.>.05,3,3M,0735,2021/01/30 07:16:00+00
2445,1500288,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1421,2021/01/30 08:33:00+00
2446,1500289,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6E,0871,2021/01/29 21:29:00+00
2447,1500291,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0723,2021/01/30 08:13:00+00
2448,1500294,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6C,1405,2021/01/29 12:36:00+00
2449,1500295,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,3,3B,0748,2021/01/30 08:16:00+00
2450,1500296,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0233,2021/01/30 08:25:00+00
2451,1500299,5499,15A,TRAFFIC OFFENS,23103(B)RECKLESS-OFFSTREET/PKG,1,1A,0123,2021/01/31 06:06:00+00
2452,1500301,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,4,4A,0927,2021/01/30 19:26:00+00
2453,1500303,5499,15A,TRAFFIC OFFENS,23103(B)RECKLESS-OFFSTREET/PKG,1,1A,0305,2021/01/31 05:49:00+00
2454,1500304,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0744,2021/01/30 19:38:00+00
2455,1500305,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0715,2021/01/30 23:03:00+00
2456,1500306,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,2,2C,0626,2021/01/31 04:41:00+00
2457,1500308,5499,15A,TRAFFIC OFFENS,23103(B)RECKLESS-OFFSTREET/PKG,2,2B,0564,2021/01/31 04:30:00+00
2458,1500310,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0523,2021/01/31 03:41:00+00
2459,1500311,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0741,2021/01/31 03:10:00+00
2460,1500312,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,3,3B,0748,2021/01/30 23:20:00+00
2461,1500313,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2A,0508,2021/01/30 06:30:00+00
2462,1500314,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2021/01/31 08:01:00+00
2463,1500315,5707,0,PRIVACY,602 PC TRESPASS,6,6D,0841,2021/01/31 01:27:00+00
2464,1500317,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,2,2B,0564,2021/01/31 01:56:00+00
2465,1500318,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1623,2021/01/31 01:47:00+00
2466,1500319,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,3,3M,0734,2021/01/30 19:04:00+00
2467,1500320,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1624,2021/01/30 22:00:00+00
2468,1500321,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2021/01/31 06:00:00+00
2469,1500322,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1147,2021/01/31 10:06:00+00
2470,1500328,2502,05,NARCOTICS,4324(A)BP PRESCRIPTION FORGERY,1,1A,0337,2021/01/29 18:57:00+00
2471,1500331,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2021/01/24 16:00:00+00
2472,1500332,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0422,2021/01/31 06:00:00+00
2473,1500333,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1647,2021/01/23 16:55:00+00
2474,1500338,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0545,2021/01/29 06:32:00+00
2475,1500339,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0216,2021/01/29 05:00:00+00
2476,1500342,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0407,2021/01/31 12:30:00+00
2477,1500343,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0224,2021/01/30 22:01:00+00
2478,1500344,5403,1,TRAFFIC,23152(F) DUI DRUGS,2,2B,0563,2021/01/31 05:01:00+00
2479,1500345,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0233,2021/01/31 08:09:00+00
2480,1500346,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0741,2021/01/31 19:01:00+00
2481,1500352,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,1,1A,0337,2021/01/31 15:31:00+00
2482,1500353,5299,119,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-FEL,2,2C,0604,2021/01/31 01:05:00+00
2483,1500357,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0563,2021/01/31 21:30:00+00
2484,1500362,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1011,2021/01/11 22:14:00+00
2485,1500363,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1424,2021/01/31 01:00:00+00
