OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
10222,1379339,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,6,6B,1084,2019/04/14 01:48:00+00
10223,1379341,4803,4,OBSTRUCTING,148.1(A)PC FALSE REPT OF BOMB,1,1C,0447,2019/04/13 23:50:00+00
10224,1379342,2399,6,LARCENY,368(D) THEFT-ELDER <$950,1,1A,0104,2019/04/09 22:10:00+00
10225,1379347,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1614,2019/04/13 05:30:00+00
10226,1379348,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,1326,2019/04/14 14:29:00+00
10227,1379349,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1614,2019/04/12 17:30:00+00
10228,1379351,3550,0,DANGEROUS DRUG,DRUG-PARA POSS,5,5A,1371,2019/04/14 16:04:00+00
10229,1379352,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0401,2019/04/14 10:00:00+00
10230,1379355,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1635,2019/04/14 05:00:00+00
10231,1379359,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,2,2B,0541,2019/04/13 02:24:00+00
10232,1379361,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6A,1031,2019/04/13 01:29:00+00
10233,1379370,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3M,0735,2019/04/14 08:04:00+00
10234,1379371,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1399,2019/04/13 23:58:00+00
10235,1379372,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0552,2019/04/14 17:30:00+00
10236,1379373,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5C,1606,2019/04/14 20:48:00+00
10237,1379385,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0965,2019/04/14 03:08:00+00
10238,1379388,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1604,2019/04/15 00:19:00+00
10239,1379391,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,5,5A,1502,2019/04/15 00:39:00+00
10240,1379408,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3A,0721,2019/04/15 02:29:00+00
10241,1379411,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2A,0239,2019/04/15 03:35:00+00
10242,1379413,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5C,1606,2019/04/13 03:38:00+00
10243,1379417,5213,7,WEAPON OFFENSE,247(B) PC SHOOT UNOCC BLDG/VEH,3,3M,0735,2019/04/14 17:56:00+00
10244,1379418,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0412,2019/04/15 00:12:00+00
10245,1379420,5299,134,WEAPON OFFENSE,22810(G)(1) ILL USE TEARGAS,1,1B,0422,2019/04/15 02:34:00+00
10246,1379421,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1422,2019/04/14 02:19:00+00
10247,1379424,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0841,2019/04/15 02:17:00+00
10248,1379425,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0856,2019/04/13 23:09:00+00
10249,1379426,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0746,2019/04/08 02:10:00+00
10250,1379428,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0786,2019/04/14 20:30:00+00
10251,1379429,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1051,2019/03/07 01:30:00+00
10252,1379430,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1501,2019/03/28 21:09:00+00
10253,1379431,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1391,2019/03/28 21:00:00+00
10254,1379433,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1394,2019/03/28 21:33:00+00
10255,1379435,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1511,2019/03/28 21:15:00+00
10256,1379436,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1391,2019/03/28 21:30:00+00
10257,1379437,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1381,2019/03/28 22:27:00+00
10258,1379438,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1637,2019/03/28 22:26:00+00
10259,1379439,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1381,2019/03/28 23:00:00+00
10260,1379440,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0907,2019/04/15 03:00:00+00
10261,1379442,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0442,2019/04/04 20:40:00+00
10262,1379445,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0449,2019/03/28 22:49:00+00
10263,1379447,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0404,2019/04/01 18:30:00+00
10264,1379448,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0328,2019/04/10 22:20:00+00
10265,1379449,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,0545,2019/04/15 14:58:00+00
10266,1379450,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1361,2019/04/15 05:00:00+00
10267,1379451,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1602,2019/03/29 00:15:00+00
10268,1379452,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0216,2019/03/28 18:55:00+00
10269,1379453,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0726,2019/04/11 05:00:00+00
10270,1379454,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1354,2019/03/29 06:15:00+00
10271,1379457,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4A,0905,2019/03/29 16:45:00+00
10272,1379458,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,0987,2019/03/29 19:30:00+00
10273,1379459,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0606,2019/03/31 07:00:00+00
10274,1379460,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2019/04/09 22:03:00+00
10275,1379461,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1622,2019/03/29 15:02:00+00
10276,1379462,2602,0,FRAUD,FRAUD-SWINDLE,2,2C,0603,2019/03/25 23:00:00+00
10277,1379463,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0611,2019/03/29 15:54:00+00
10278,1379464,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0903,2019/03/29 18:45:00+00
10279,1379465,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0222,2019/03/29 20:30:00+00
10280,1379466,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0564,2019/03/29 22:28:00+00
10281,1379467,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0725,2019/04/08 11:55:00+00
10282,1379468,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1018,2019/04/05 19:20:00+00
10283,1379470,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1251,2019/04/13 11:38:00+00
10284,1379471,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0130,2019/03/07 15:00:00+00
10285,1379472,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0732,2019/03/29 19:58:00+00
10286,1379473,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1401,2019/03/29 22:01:00+00
10287,1379476,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1401,2019/03/29 21:57:00+00
10288,1379477,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0426,2019/04/11 10:00:00+00
10289,1379478,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1C,0425,2019/04/04 06:05:00+00
10290,1379479,2602,0,FRAUD,FRAUD-SWINDLE,4,4C,1311,2019/04/11 17:00:00+00
10291,1379480,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1441,2019/04/07 04:30:00+00
10292,1379481,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0834,2019/04/14 22:50:00+00
10293,1379482,2308,3,THEFT,488 PC PETTY THEFT,2,2C,0602,2019/03/30 22:55:00+00
10294,1379483,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1084,2019/03/30 20:24:00+00
10295,1379484,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2019/03/30 23:10:00+00
10296,1379485,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1279,2019/04/13 10:00:00+00
10297,1379486,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0222,2019/03/30 23:50:00+00
10298,1379487,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0936,2019/04/11 23:00:00+00
10299,1379489,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1296,2019/04/12 23:21:00+00
10300,1379491,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2019/04/12 04:45:00+00
10301,1379492,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1409,2019/02/15 20:00:00+00
10302,1379494,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0235,2019/03/31 01:41:00+00
10303,1379495,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0103,2019/04/11 16:00:00+00
10304,1379496,2502,05,NARCOTICS,4324(A)BP PRESCRIPTION FORGERY,6,6A,1042,2019/04/15 19:30:00+00
10305,1379497,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0435,2019/04/15 05:00:00+00
10306,1379501,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1603,2019/04/15 07:58:00+00
10307,1379502,1315,22,AGG ASSAULT,245(B) PC AWDW SEMIAUTO FIREAR,2,2A,0504,2019/04/15 07:12:00+00
10308,1379503,3599,50,NARCOTICS,4573.5 BRING DRUGS INTO JAIL,3,3B,0748,2019/04/14 07:57:00+00
10309,1379504,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0421,2019/03/30 21:41:00+00
10310,1379505,2999,37,VANDALISM,594(A)(3) VANDALISM-DESTROY,4,4B,0986,2019/04/15 15:00:00+00
10311,1379506,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1B,0435,2019/04/01 03:00:00+00
10312,1379507,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6A,1081,2019/04/01 05:25:00+00
10313,1379508,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,0898,2019/04/14 06:32:00+00
10314,1379509,2308,3,THEFT,488 PC PETTY THEFT,3,3B,0776,2019/03/30 19:00:00+00
10315,1379510,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0552,2019/04/13 08:06:00+00
10316,1379511,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1064,2019/03/31 23:11:00+00
10317,1379512,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0718,2019/04/14 06:24:00+00
10318,1379513,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0506,2019/03/31 21:05:00+00
10319,1379514,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0525,2019/03/31 16:50:00+00
10320,1379515,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1259,2019/03/31 11:20:00+00
10321,1379517,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,4,4C,1255,2019/04/15 16:30:00+00
10322,1379518,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3A,0765,2019/04/15 00:55:00+00
10323,1379521,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,4,4C,1296,2019/02/27 01:00:00+00
10324,1379525,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,2,2A,0226,2019/04/04 17:16:00+00
10325,1379526,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2019/04/14 02:40:00+00
10326,1379529,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,2,2B,0544,2019/04/15 14:30:00+00
10327,1379533,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,3,3B,0738,2019/04/15 17:10:00+00
10328,1379534,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0744,2019/04/15 20:09:00+00
10329,1379535,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0746,2019/04/15 12:31:00+00
10330,1379536,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4C,1279,2019/04/13 16:30:00+00
10331,1379539,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0128,2019/03/19 08:00:00+00
10332,1379541,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0416,2019/04/15 13:49:00+00
10333,1379542,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0611,2019/04/14 05:57:00+00
10334,1379545,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0716,2019/04/09 23:49:00+00
10335,1379547,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0563,2019/04/13 02:02:00+00
10336,1379550,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1011,2019/04/05 20:30:00+00
10337,1379551,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1346,2019/04/08 18:40:00+00
10338,1379554,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0206,2019/04/13 03:49:00+00
10339,1379556,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1602,2019/04/11 19:29:00+00
10340,1379557,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1276,2019/04/02 18:50:00+00
10341,1379558,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2019/04/15 05:30:00+00
10342,1379561,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3A,0775,2019/04/16 01:34:00+00
10343,1379562,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0404,2019/04/14 00:05:00+00
10344,1379564,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0553,2019/04/13 16:23:00+00
10345,1379566,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0509,2019/04/14 02:28:00+00
10346,1379567,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,6,6C,1133,2019/04/14 05:44:00+00
10347,1379569,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0734,2019/04/14 09:30:00+00
10348,1379570,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0435,2019/04/12 23:45:00+00
10349,1379571,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0508,2019/04/13 00:31:00+00
10350,1379573,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2A,0505,2019/04/13 20:26:00+00
10351,1379575,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0563,2019/04/11 21:31:00+00
10352,1379576,7399,54A,CITY ORDINANCE,12.24.100SCC BLOCKING SIDEWALK,6,6B,1084,2019/04/15 18:27:00+00
10353,1379577,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0553,2019/04/12 02:08:00+00
10354,1379578,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0603,2019/04/15 05:33:00+00
10355,1379581,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,1,1C,0447,2019/04/12 22:37:00+00
10356,1379582,5707,0,PRIVACY,602 PC TRESPASS,2,2A,0516,2019/04/16 02:45:00+00
10357,1379585,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,1,1A,0145,2019/04/13 02:03:00+00
10358,1379586,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0742,2019/04/16 02:28:00+00
10359,1379587,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1142,2019/04/15 21:40:00+00
10360,1379588,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0905,2019/04/13 22:00:00+00
10361,1379593,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4B,1326,2019/04/08 19:39:00+00
10362,1379600,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1356,2019/04/15 00:23:00+00
10363,1379602,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1286,2019/04/15 16:33:00+00
10364,1379603,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0766,2019/04/15 16:47:00+00
10365,1379604,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,3,3B,0728,2019/04/15 19:11:00+00
10366,1379606,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0844,2019/04/14 19:00:00+00
10367,1379608,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0553,2019/04/15 22:07:00+00
10368,1379611,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1624,2019/04/15 23:26:00+00
10369,1379617,5012,3,OBST JUDICIARY,PROBATION VIOLATION-MISD,6,6D,0841,2019/04/15 23:48:00+00
10370,1379618,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,1,1C,0419,2019/04/16 00:07:00+00
10371,1379621,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,6,6D,0855,2019/04/15 22:50:00+00
10372,1379622,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1607,2019/04/13 01:02:00+00
10373,1379623,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,6,6E,0877,2019/04/03 10:00:00+00
10374,1379625,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,6,6C,1441,2019/04/16 01:42:00+00
10375,1379626,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0203,2019/04/16 02:24:00+00
10376,1379627,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,1,1A,0145,2019/04/16 02:22:00+00
10377,1379628,1212,0,ROBBERY,215(A) PC CARJACKING,2,2C,0604,2019/04/16 03:34:00+00
10378,1379630,2404,1,BAIT CAR,BAIT CAR 10851 VC TAKE VEHICLE,1,1B,0411,2019/04/16 04:28:00+00
10379,1379631,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0851,2019/04/02 22:33:00+00
10380,1379632,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0206,2019/04/11 03:56:00+00
10381,1379634,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1084,2019/04/02 16:29:00+00
10382,1379635,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1606,2019/04/02 17:55:00+00
10383,1379636,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1421,2019/04/03 21:33:00+00
10384,1379638,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,0502,2019/04/07 23:29:00+00
10385,1379640,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0736,2019/04/08 14:00:00+00
10386,1379641,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0543,2019/04/13 02:00:00+00
10387,1379642,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,1356,2019/04/13 06:46:00+00
10388,1379643,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0906,2019/04/13 18:19:00+00
10389,1379644,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1504,2019/04/14 02:03:00+00
10390,1379646,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1409,2019/04/11 01:00:00+00
10391,1379648,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1511,2019/04/16 03:00:00+00
10392,1379649,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4A,0909,2019/04/14 15:24:00+00
10393,1379650,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,5,5B,1369,2019/04/07 06:15:00+00
10394,1379653,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0736,2019/04/14 18:12:00+00
10395,1379654,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2019/04/16 11:20:00+00
10396,1379657,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1C,0438,2019/01/06 06:45:00+00
10397,1379658,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,6,6C,1445,2019/04/14 05:00:00+00
10398,1379660,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,0969,2019/04/01 19:00:00+00
10399,1379661,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,1116,2019/04/01 11:25:00+00
10400,1379662,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0606,2019/04/01 14:17:00+00
10401,1379664,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0545,2019/04/01 16:24:00+00
10402,1379665,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,4,4C,1225,2019/04/01 19:00:00+00
10403,1379666,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0233,2019/04/01 18:45:00+00
10404,1379667,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1441,2019/04/01 19:46:00+00
10405,1379668,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0516,2019/04/01 21:32:00+00
10406,1379669,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,4,4C,1301,2019/04/11 18:41:00+00
10407,1379670,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,1,1C,0419,2019/04/16 08:54:00+00
10408,1379673,2308,3,THEFT,488 PC PETTY THEFT,2,2B,0532,2019/04/16 18:30:00+00
10409,1379678,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1111,2019/04/01 19:15:00+00
10410,1379680,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1054,2019/04/04 20:00:00+00
10411,1379682,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,2,2A,0505,2019/04/16 16:45:00+00
10412,1379683,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1635,2019/04/16 01:30:00+00
10413,1379684,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,2,2B,0532,2019/02/09 20:00:00+00
10414,1379686,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0747,2019/04/09 21:36:00+00
10415,1379687,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2019/04/16 09:30:00+00
10416,1379688,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1067,2019/04/14 19:22:00+00
10417,1379689,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,4,4B,1306,2019/04/15 06:06:00+00
10418,1379691,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,4,4B,1354,2019/04/16 06:49:00+00
10419,1379692,5212,55,WEAPON OFFENSE,21510 POSS SWITCHBLADE,1,1C,0419,2019/04/16 07:52:00+00
10420,1379693,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,3,3B,0736,2019/04/16 08:49:00+00
10421,1379697,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1612,2019/04/12 17:29:00+00
10422,1379698,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6C,1443,2019/04/14 11:00:00+00
10423,1379700,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1445,2019/04/15 09:26:00+00
10424,1379702,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6A,1011,2019/04/15 17:34:00+00
10425,1379703,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1006,2019/04/16 00:49:00+00
10426,1379704,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,3,3M,0752,2019/04/16 03:02:00+00
10427,1379705,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0748,2019/04/15 14:00:00+00
10428,1379707,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1006,2019/04/16 07:18:00+00
10429,1379708,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0724,2019/04/15 23:00:00+00
10430,1379709,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0923,2019/04/09 00:00:00+00
10431,1379710,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1143,2019/04/16 09:46:00+00
10432,1379712,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1B,0412,2019/04/11 21:00:00+00
10433,1379713,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4A,0912,2019/04/16 13:33:00+00
10434,1379714,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,0545,2019/04/07 03:49:00+00
10435,1379715,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0742,2019/04/13 05:20:00+00
10436,1379716,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6E,1115,2019/04/15 23:00:00+00
10437,1379717,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1051,2019/04/16 14:27:00+00
10438,1379719,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0781,2019/04/16 00:30:00+00
10439,1379720,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4C,1311,2019/04/16 17:57:00+00
10440,1379722,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2019/04/16 20:18:00+00
10441,1379725,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0619,2019/04/16 22:08:00+00
10442,1379726,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2019/04/12 23:30:00+00
10443,1379727,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0426,2019/04/03 13:45:00+00
10444,1379729,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0602,2019/04/12 13:25:00+00
