FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
8558,1234031,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1031,2017/03/22 21:00:00
8559,1234408,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1277,2017/03/28 03:59:59
8560,1234114,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0782,2017/03/25 00:30:00
8561,1233971,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0904,2017/03/18 23:29:59
8562,1234206,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0907,2017/03/27 05:15:00
8563,1234299,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0715,2017/03/27 21:49:59
8564,1234032,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1015,2017/03/04 00:45:00
8565,1234409,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0744,2017/03/28 09:29:00
8566,1234115,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0732,2017/03/26 08:23:00
8567,1233972,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0878,2017/03/19 03:59:59
8568,1234208,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0443,2017/03/26 00:59:59
8569,1234301,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2A,0513,2017/03/27 22:38:00
8570,1234033,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,5,5B,1603,2017/03/26 12:11:59
8571,1234413,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0443,2017/03/28 11:19:59
8572,1234116,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2017/03/24 03:51:00
8573,1234117,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5C,1661,2017/03/25 23:15:00
8574,1234119,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1145,2017/03/24 19:09:59
8575,1234120,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0532,2017/03/25 21:08:00
8576,1234121,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,2,2C,0603,2017/03/26 07:36:00
8577,1234122,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1624,2017/03/25 01:18:59
8578,1234123,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6E,1117,2017/03/26 04:02:00
8579,1234124,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2017/03/26 08:32:00
8580,1234125,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2017/03/24 15:30:59
8581,1234126,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2017/03/25 20:00:00
8582,1234127,5311,6,PUBLIC PEACE,647(H) PC PROWLING,1,1C,0426,2017/03/26 18:52:00
8583,1234129,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0546,2017/03/26 18:58:00
8584,1234130,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2017/03/26 21:04:59
8585,1234132,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0923,2017/03/26 03:06:00
8586,1234134,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1279,2017/03/26 00:36:59
8587,1234135,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,0969,2017/03/26 04:51:59
8588,1234136,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,2,2C,0628,2017/03/24 22:57:59
8589,1234140,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0955,2017/03/26 18:20:59
8590,1234141,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0706,2017/03/26 21:53:59
8591,1234142,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3A,0784,2017/03/27 04:31:59
8592,1234150,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1618,2017/03/27 04:30:00
8593,1234154,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1654,2017/03/27 02:00:00
8594,1234157,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1622,2017/03/27 05:00:00
8595,1234159,5707,0,PRIVACY,602 PC TRESPASS,4,4C,1247,2017/03/22 04:02:59
8596,1234162,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2017/03/23 22:25:59
8597,1234171,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,1,1C,0309,2017/03/25 00:24:59
8598,1234175,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,4,4B,0977,2017/03/26 21:58:00
8599,1234179,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0787,2017/03/24 21:49:00
8600,1234185,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0478,2017/03/26 22:12:59
8601,1234186,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0568,2017/03/26 22:24:00
8602,1234188,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,2,2A,0509,2017/03/26 23:32:59
8603,1234190,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2017/03/26 23:51:00
8604,1234034,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0434,2017/03/24 00:59:59
8605,1233973,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0612,2017/03/21 06:00:00
8606,1234414,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4B,1356,2017/03/28 15:58:00
8607,1234209,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,6,6B,1064,2017/03/27 06:23:00
8608,1234303,5212,24,WEAPONS,12022.1 PC COMMIT FEL ON BAIL,6,6A,1022,2017/03/27 23:34:00
8609,1234035,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1115,2017/03/26 15:00:00
8610,1233974,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0934,2017/03/18 01:30:00
8611,1234415,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3A,0701,2017/03/28 17:55:59
8612,1234210,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1042,2017/03/26 06:00:00
8613,1234304,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6B,1036,2017/03/19 22:53:00
8614,1234036,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0717,2017/03/24 00:00:00
8615,1233976,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0918,2017/03/22 00:00:00
8616,1234417,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0717,2017/03/26 06:00:00
8617,1234213,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1265,2017/03/27 06:59:59
8618,1234305,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1661,2017/03/28 06:59:59
8619,1234037,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2017/03/24 02:51:59
8620,1233977,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1084,2017/03/21 20:39:59
8621,1233978,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2017/03/22 17:00:00
8622,1233979,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1616,2017/03/22 00:30:00
8623,1233980,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1365,2017/03/22 10:47:59
8624,1233981,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5B,1616,2017/03/21 06:14:59
8625,1233982,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1147,2017/03/22 03:35:00
8626,1233983,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0841,2017/03/22 18:56:59
8627,1233984,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1015,2017/03/21 23:00:00
8628,1233985,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0775,2017/03/20 03:10:00
8629,1233986,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2017/03/21 06:00:00
8630,1233987,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0967,2017/03/21 16:30:00
8631,1233988,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0847,2017/03/10 21:45:00
8632,1233989,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0478,2017/03/22 16:50:00
8633,1233990,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0746,2017/03/21 21:49:59
8634,1233991,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2017/03/22 10:30:00
8635,1233992,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0473,2017/03/19 11:00:00
8636,1233993,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0742,2017/03/15 23:00:00
8637,1233994,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0478,2017/03/22 17:00:00
8638,1233995,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1621,2017/03/05 00:00:00
8639,1233996,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1084,2017/03/21 14:15:00
8640,1233997,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2017/03/23 03:04:59
8641,1233998,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1603,2017/03/22 08:25:00
8642,1233999,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1637,2017/03/23 10:44:59
8643,1234000,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0957,2017/03/22 18:00:00
8644,1234001,7399,131,SAC CITY CODE,5.108.280 ENTERTAIN PERMIT VIO,3,3M,0744,2017/03/20 07:21:59
8645,1234002,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5A,1504,2017/03/25 03:59:59
8646,1234004,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,4,4B,1334,2017/03/26 01:28:00
8647,1234007,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,2,2A,0516,2017/03/26 06:53:59
8648,1234009,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0628,2017/03/26 03:27:00
8649,1234010,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1C,0447,2017/03/22 03:24:00
8650,1234011,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0104,2017/03/24 18:40:00
8651,1234014,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0847,2017/03/25 12:14:59
8652,1234015,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1427,2017/03/25 12:59:59
8653,1234016,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0419,2017/03/25 15:59:59
8654,1234018,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0955,2017/03/10 22:30:00
8655,1234019,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0741,2017/03/18 00:00:00
8656,1234020,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2017/03/17 03:45:00
8657,1234038,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0302,2017/03/24 00:59:59
8658,1234216,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0618,2017/03/10 23:39:59
8659,1234306,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1333,2017/03/20 06:40:00
8660,1234418,2602,0,FRAUD,FRAUD-SWINDLE,5,5B,1369,2017/03/15 23:26:59
8661,1234039,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2017/03/24 11:00:00
8662,1234217,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0768,2017/03/24 09:49:59
8663,1234307,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0814,2017/03/28 12:49:59
8664,1234420,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,4,4B,1306,2017/03/16 22:09:59
8665,1234040,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0927,2017/03/20 15:30:00
8666,1234218,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0478,2017/03/02 21:00:00
8667,1234308,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0732,2017/03/20 07:50:59
8668,1234421,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1621,2017/03/26 08:29:59
8669,1234041,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,5,5B,1603,2017/03/26 11:51:00
8670,1234309,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0766,2017/03/20 08:41:00
8671,1234220,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0337,2017/03/22 18:59:59
8672,1234311,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0235,2017/03/18 01:15:00
8673,1234422,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6E,1102,2017/03/27 06:14:59
8674,1234042,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2017/03/26 06:30:00
8675,1234312,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0558,2017/03/20 15:14:00
8676,1234427,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2017/03/27 03:35:00
8677,1234221,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2A,0517,2017/03/21 06:20:00
8678,1234043,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0928,2017/03/24 21:10:00
8679,1234313,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0235,2017/03/17 22:43:00
8680,1234429,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1279,2017/03/27 02:29:59
8681,1234223,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1393,2017/02/04 05:10:00
8682,1234044,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0853,2017/03/18 18:13:00
8683,1234314,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1142,2017/03/27 23:05:00
8684,1234430,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0957,2017/03/28 09:00:00
8685,1234225,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1142,2017/03/27 06:59:59
8686,1234045,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,0965,2017/03/17 22:24:00
8687,1234315,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0746,2017/03/28 00:59:59
8688,1234431,2699,4,FRAUD,532 PC FRAUD OBTAIN MONEY ETC,3,3B,0767,2017/03/10 15:59:59
8689,1234227,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0768,2017/03/16 00:30:00
8690,1234046,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0788,2017/03/24 17:00:00
8691,1234316,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2017/03/17 20:45:59
8692,1234433,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,6,6C,1131,2017/03/24 18:59:59
8693,1234228,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0701,2017/03/25 02:29:59
8694,1234047,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1624,2017/03/24 14:29:59
8695,1234318,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,2,2C,0558,2017/03/27 23:48:00
8696,1234434,2602,0,FRAUD,FRAUD-SWINDLE,4,4B,0976,2017/03/24 15:00:00
8697,1234229,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1B,0434,2017/03/22 19:50:00
8698,1234048,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1605,2017/03/26 03:00:00
8699,1234321,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2017/03/08 21:13:00
8700,1234436,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1019,2017/03/26 01:37:00
8701,1234231,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0776,2017/03/24 15:59:59
8702,1234049,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1351,2017/03/24 03:59:59
8703,1234322,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2017/03/24 21:30:00
8704,1234437,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1654,2017/03/23 03:49:59
8705,1234232,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1639,2017/03/25 04:40:00
8706,1234050,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0879,2017/03/24 18:24:59
8707,1234328,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6E,0877,2017/03/26 04:25:59
8708,1234438,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0541,2017/03/27 05:29:59
8709,1234233,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1203,2017/03/25 05:00:00
8710,1234051,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0832,2017/03/24 19:44:59
8711,1234330,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1401,2017/03/26 03:00:00
8712,1234440,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1056,2017/03/28 03:59:59
8713,1234238,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0775,2017/03/26 11:35:59
8714,1234053,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2017/03/26 08:00:00
8715,1234331,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1266,2017/03/11 17:00:00
8716,1234442,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0612,2017/03/25 05:50:00
8717,1234244,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0414,2017/03/27 13:30:00
8718,1234055,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0728,2017/03/25 15:00:00
8719,1234056,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,0440,2017/03/25 06:00:00
8720,1234332,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,4,4A,0907,2017/03/28 01:30:00
8721,1234058,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2017/03/25 04:30:00
8722,1234445,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0337,2017/03/27 05:00:00
8723,1234246,5215,0,WEAPON OFFENSE,148.1(C) FALSE BOMB THREAT,5,5A,1502,2017/03/27 12:07:00
8724,1234446,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2017/03/27 04:30:00
8725,1234334,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0356,2017/03/26 20:00:00
8726,1234059,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,6,6C,1406,2017/03/26 16:12:59
8727,1234249,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1393,2017/03/25 02:29:59
8728,1234449,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1121,2017/03/15 00:01:00
8729,1234337,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0708,2017/03/27 12:24:00
8730,1234060,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2017/03/26 09:53:00
8731,1234250,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1003,2017/03/25 08:00:00
8732,1234450,1212,0,ROBBERY,215(A) PC CARJACKING,2,2B,0545,2017/03/27 01:06:59
8733,1234345,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1346,2017/03/08 06:00:00
8734,1234061,5404,01,TRAFFIC,23152(B) DUI BAC >.08,6,6C,1405,2017/03/26 09:46:59
8735,1234251,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0523,2017/03/25 09:59:59
8736,1234454,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0510,2017/03/28 16:31:59
8737,1234348,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0501,2017/03/25 16:15:00
8738,1234062,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1405,2017/03/26 09:17:59
8739,1234254,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0442,2017/03/25 07:30:00
8740,1234455,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0231,2017/02/21 07:50:00
8741,1234354,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3A,0724,2017/03/27 19:30:00
8742,1234063,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0738,2017/03/26 08:50:00
8743,1234256,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0619,2017/03/25 00:45:00
8744,1234457,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,4,4C,1287,2017/03/10 20:00:00
8745,1234359,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0563,2017/03/27 22:08:00
8746,1234064,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2017/03/25 06:40:00
8747,1234257,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1639,2017/03/25 03:24:59
8748,1234459,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0411,2017/03/28 13:44:59
8749,1234362,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2A,0503,2017/03/26 15:00:00
8750,1234065,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5A,1364,2017/03/25 06:45:00
8751,1234258,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0628,2017/03/25 01:34:59
8752,1234460,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0419,2017/03/28 15:11:00
8753,1234367,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0344,2017/03/25 15:00:00
8754,1234066,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,0832,2017/03/25 09:24:59
8755,1234259,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0704,2017/03/23 21:00:00
8756,1234461,2604,0,FRAUD,529 PC FALSE PERSONATION,6,6B,1401,2017/03/28 19:33:00
8757,1234371,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,6,6B,1018,2017/03/27 10:08:00
8758,1234067,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1623,2017/03/26 00:08:00
8759,1234262,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0336,2017/03/27 00:59:59
8760,1234462,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,2,2C,0628,2017/03/28 20:12:00
8761,1234372,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,4,4B,1346,2017/03/28 06:29:00
8762,1234068,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,3,3M,0754,2017/03/26 02:29:00
8763,1234263,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0832,2017/03/25 06:59:59
8764,1234468,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0801,2017/03/28 09:00:00
8765,1234375,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1393,2017/03/26 15:00:00
8766,1234071,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2017/03/26 08:57:00
8767,1234264,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0337,2017/03/27 01:44:59
8768,1234469,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5A,1363,2017/03/28 18:40:59
8769,1234472,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0746,2017/03/22 16:57:59
8770,1234474,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,4,4A,0907,2017/03/28 02:00:00
8771,1234475,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,3,3A,0785,2017/03/28 18:58:00
8772,1234477,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0748,2017/03/28 20:07:59
8773,1234478,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0623,2017/03/28 20:35:00
8774,1234480,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0145,2017/03/28 23:05:00
8775,1234482,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0957,2017/03/29 01:01:00
8776,1234485,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6D,0824,2017/03/29 02:03:59
8777,1234377,3699,25,SEX REGISTRATI,290.015 FAIL REG-UPON REL JAIL,3,3A,0701,2017/03/14 00:00:00
8778,1234265,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,2,2A,0516,2017/03/26 21:36:59
8779,1234072,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1607,2017/03/26 00:14:59
8780,1234379,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0856,2017/03/24 17:00:00
8781,1234267,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1203,2017/03/27 02:29:59
8782,1234084,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3M,0744,2017/03/16 13:50:00
8783,1234382,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,1,1A,0328,2017/03/28 01:12:59
8784,1234268,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1C,0437,2017/03/22 16:15:00
8785,1234088,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0835,2017/03/26 15:59:59
8786,1234383,1399,5,BATTERY,243.3 BATT TRANS PER/PASS INJ,1,1A,0338,2017/03/28 01:20:00
8787,1234271,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,1202,2017/03/20 17:15:00
8788,1234090,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2017/03/26 06:00:00
8789,1234386,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1653,2017/03/28 02:06:00
8790,1234273,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1383,2017/03/24 02:50:00
8791,1234091,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0509,2017/03/24 18:59:59
8792,1234388,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0563,2017/03/28 02:39:59
8793,1234274,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0804,2017/03/22 09:35:00
